Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Carcinoma of lung	213/2476	5.88475399011579e-09	6.26499963255404e-07	213	0.0860258481421648	EPHB6;DIXDC1;ADARB1;CLDN1;ANTXR1;MYLK;AQP1;HERC5;EDNRA;RASSF2;EDNRB;TMEM88;SOX18;DPYSL2;MYC;SOX15;RPS6KA2;AKT3;DPYSL3;KDR;CYP1B1;PRIMA1;TSPYL2;RBFOX2;SERPINF1;PRKCA;HSPG2;TM4SF1;AR;SFRP1;FEZ1;TXNIP;MYL9;ATF3;TSPYL5;SLC22A3;ABCB1;EPAS1;RRAD;GATA5;ABO;EPB41L3;TSPAN2;STAT5B;EGR1;JUN;AFAP1L2;GADD45B;MAGEE1;INSR;FN1;RASSF8;NR2F2;SMARCA2;HSPA12B;GADD45G;SNAI2;HOXD3;CD22;NRP1;NRP2;CD40;BTG2;CLIC4;CDKN1B;ELN;MEOX2;GLIPR1;CRTAC1;CTSK;MMP28;MRC1;TIMP2;TIMP3;CD34;LYNX1;DUSP1;GAB1;EMP3;GAB2;ZEB2;ZEB1;CDC42EP3;MMP19;GAS6;ANGPTL1;DDR2;ENG;HBEGF;RAMP2;TAGLN;TNXB;SATB1;PTGER2;HSD17B6;ABI3BP;FLNA;CD59;CCL19;JAM3;MAP3K3;IL33;GSN;CCL21;CAVIN3;VEGFC;VEGFD;SULF2;PER1;WT1;AXL;DLC1;ZYX;HSPA1A;IRS1;TUSC1;PLAT;IRS2;FRY;NR3C1;ETS1;FGF2;CLU;ZFP36;EFEMP1;CCND2;LEPR;TGM2;PDGFRB;SCARA3;POSTN;IGFBP5;IGFBP4;MIR27B;GEM;PROCR;PGR;ERG;VCL;ABCG2;HTRA3;NTS;LPP;FOXO1;FBLN5;SOCS2;MAP3K20;IGFBP7;IGFBP6;WNT4;TMEM132C;CBX7;CRTAP;SMAD3;ZBTB16;CAV1;EPHX2;FBXO32;NR4A2;NR4A1;DAB2;CXCL12;NR4A3;FES;TCF4;NES;CRISP2;CPQ;ITGB3;FLT4;ARRB1;HSPB3;PKD1;ADAMTS5;THBD;DACT3;EGFL7;PTGIS;DST;TRPC1;NGF;TGFBR2;ALDH1A1;PECAM1;ITGA7;CDH13;RBMS3;ITIH5;CX3CR1;LRP1;CRMP1;TFPI;THBS1;RASD2;DNAJB4;SCN7A;SNCG;SLIT3;NCAM1;SLIT2;MAPK3;TIE1;PLCL1;PLA2G2A;PTPN13;KLF4;SOD3;NFASC;KLF6;MIR145;NEURL1;CHPT1;RECK
Idiopathic pulmonary arterial hypertension	45/297	6.01779023045442e-09	6.30956187799161e-07	45	0.151515151515152	ACVRL1;CX3CR1;HDAC5;CLIC4;NFIX;FLT4;FHL1;GATA6;HTR2B;CRMP1;FGF2;THBS1;AQP1;EDNRA;EDNRB;PLN;MRC1;CYP1B1;FLNA;MAPK3;EGR1;PDGFRA;SMAD3;PTGIS;CAV1;MIR27B;LIFR;FBXO32;KLF4;TGFBR2;ACTA2;TGFBR3;AR;ARHGAP31;KLF6;CXCL12;NR4A3;MIR145;MMRN1;MGP;PECAM1;PDE5A;TEK;ENG;FBN1
Aortic Aneurysm, Abdominal	44/288	6.85479907429375e-09	7.07988202897205e-07	44	0.152777777777778	CX3CR1;TAGLN;LRP1;ELN;LTBP4;PLAT;LTC4S;THBS1;FBLN5;MYLK;THBD;MPRIP;CTSK;TIMP2;FCER1A;TIMP3;CD59;JUNB;TIMP4;MAPK3;STAT5A;EGR1;STAT5B;JUN;POSTN;VCAM1;PPP1R12A;APOA1;FOS;KLF4;HSPG2;DCN;TGFBR2;AR;KAT2B;MFAP4;CXCL12;SELENOP;PECAM1;FOSB;PGR;ERG;RECK;FBN1
Secondary malignant neoplasm of lung	79/683	8.07890218035381e-09	8.22147104236006e-07	79	0.115666178623719	ROBO3;BTG1;FLT4;HSPB3;CLDN1;CLU;FGF2;HERC5;AKAP12;ADGRE5;ADAMTS1;MYC;TIMP2;KDR;CD34;LMCD1;TIMP4;PDGFRB;IGFBP5;SCARA5;SERPINF1;PRKCA;NPNT;DCN;TGFBR2;AR;ZEB2;SFRP1;ZEB1;RAB31;PRKAR1A;PECAM1;CRYAB;ATF3;ENG;DDR2;ABCG2;KANK2;SLC22A3;MAGEH1;COL15A1;ABCB1;LRP1;MAOA;SATB1;FOXO4;THBS2;THBS1;FOXO1;PDGFD;PDPN;GPAT3;NCAM1;CCL19;FILIP1L;JAZF1;MAPK3;NGFR;CCL21;MCAM;FZD7;INSR;CAV1;FN1;VEGFC;VEGFD;SELE;TBX2;SELP;CXCL12;MIR145;WT1;DLC1;BCL6B;NEURL1;SNAI2;CHPT1;TEK;NES
Liver carcinoma	288/3593	9.06702879841938e-09	9.09331004131335e-07	288	0.0801558586139716	EPHB6;SPON2;DIXDC1;ADARB1;CLDN1;ANTXR1;HERC5;EDNRA;EDNRB;MYC;AKT3;KDR;PDK4;CYP1B1;JUNB;PRIMA1;TNS1;TSPYL2;MEF2C;CACNA2D1;SERPINF1;CIRBP;PRKCA;P3H3;HSPG2;DKK3;AR;SFRP4;TIAM1;SFRP1;PRKAR1A;CRISPLD2;TXNIP;SPARCL1;SERPING1;TLN1;ATF3;CES1;TSPYL5;SLC22A3;ABCB1;EPAS1;RRAD;PDE1B;MAOA;TWIST2;PCDH17;ABO;HSD11B1;PDGFD;APOD;A2M;STAT5A;HAGLR;NGFR;STAT5B;EGR1;JUN;EGR2;STARD13;APOBEC3G;GADD45B;MAGEE1;TIPARP;MCAM;FZD7;INSR;FN1;PBX3;NR2F2;SMARCA2;GADD45G;LPAR6;SNAI2;FXYD5;HOXD9;CD22;NRP1;ROBO3;CD40;SYNM;BTG2;CLIC4;ROBO4;BTG1;CDKN1B;TGFB1I1;WT1-AS;SETD7;HBB;MEOX2;GLI3;GLI2;AKAP12;MRC2;CSRP1;SLC22A17;GLIPR2;MRC1;ANXA6;TIMP2;TIMP3;CD34;LMCD1;TIMP4;DUSP1;GAB1;GFRA1;FOS;RHOB;KAT2B;CLDN10;ZEB2;ZEB1;SLC7A8;DPYD;RGN;GAS6;CRYAB;ANGPTL1;DDR2;ENG;HBEGF;MATN2;SATB1;ADH1B;HSD17B6;SLC7A2;NT5E;PDPN;FLNA;CD59;CCL19;TBL1X;CAP2;IL33;GSN;CCL21;CAVIN2;VEGFC;VEGFD;SORBS1;LYVE1;SULF2;PER1;PER3;WT1;AXL;DLC1;ZYX;FOSB;HSPA1A;IRS1;PLAT;IRS2;NR3C1;ETS1;FGF2;CLU;ACTG2;NR3C2;RGS5;FGF7;ZFP36;EFEMP1;CCND2;LEPR;ENPP2;MAP3K5;TGM2;PDGFRB;PDGFRA;SCARA5;IGFBP5;MIR27B;DIO3;MITF;LIFR;FOXP2;PDGFRL;GEM;HIC1;OLFM1;SELENOM;RAB31;SELENOP;MYADM;VCL;ABCG2;CHRD;ITPR1;DPT;NDRG2;NTS;FOXO1;FBLN5;SOCS2;CNN1;CALD1;IGFBP7;GGT5;CRTAP;VCAM1;SMAD3;RARRES2;CAV1;FOXN3;SELE;NR4A2;NR4A1;CXCL12;NR4A3;CPE;TCF4;NES;SNAP25;CRISP2;THRB;BNC2;THRA;HSPB6;FLT4;HTR2B;ARRB1;FHL5;HSPB3;SLC2A4;PKD2;SYNE1;GHR;ADAMTS5;THBD;CA3;ADAMTS1;EDIL3;PRKG1;EGFL7;TRPC1;APOA1;NGF;DCN;TGFBR2;MMRN1;ALDH1A1;PECAM1;CDH13;RBMS3;CX3CR1;HDAC5;HLF;LRP1;LAMA2;LAMA4;FGL2;PPM1K;THBS2;TFPI;THBS1;GNA14;PDLIM3;CLEC3B;MARVELD1;RAB23;DNAJB4;ATOH8;S1PR1;SNCG;HCG11;NCAM1;SLIT2;PDLIM5;PDLIM7;MAPK3;PLA2G2A;PTPN13;KLF4;TBX3;PNRC1;KLF2;ENOX1;KLF6;MIR145;BCL6B;KLF9;CHPT1;SPRY1;TEK;RECK
Adenoma	104/1000	1.15376317884246e-08	1.14057731394141e-06	104	0.104	SLC23A2;IRS1;NR3C1;CLDN1;ETS1;CLU;FGF2;ZFP36;EDNRA;EFEMP1;RASSF2;EDNRB;MYC;LEPR;CYP1B1;PDE8B;TGM2;KCNH2;PDGFRB;TSPYL2;TLE4;PRKCA;HIC1;DKK3;AR;SFRP4;SFRP1;PRKAR1A;SLCO2A1;SELENOP;COL4A6;PGR;ABCG2;ENPEP;ABCB1;NPR2;GATA6;GATA5;NDRG2;NTS;HSD11B1;GJC1;PRKAR2B;APOD;IGFBP7;MYH11;CBX7;TIPARP;CAV2;CAV1;INSR;FN1;NR2F1;GADD45G;SPART;NR4A2;CXCL12;LRCH1;OGN;TCF4;NES;SNAP25;NRP1;SNED1;CRISP2;SYNM;CDKN1B;THRA;FLT4;FHL1;PTPRM;ARRB1;FHL5;TRH;SYNE1;GHR;MRC1;TIMP3;RSPO1;CD34;PRKG1;PTGIS;FOXL2;FOS;TNFRSF1B;TGFBR2;CDH13;PTGER2;THBS2;THBS1;FYN;NCAM1;SLIT2;MAPK3;IL33;GSN;TIE1;PLA2G2A;VEGFD;KLF4;DES;MIR145;WT1;KLF9
Adenocarcinoma	157/1712	1.45533995746919e-08	1.41844401488547e-06	157	0.0917056074766355	IFITM2;PROS1;STMN3;PLAT;NR3C1;CLDN1;ETS1;FGF2;CLU;AQP1;FGF7;EFEMP1;CCND2;EDNRB;SOX18;MYC;EVA1C;KDR;CYP1B1;TGM2;KCNH2;IGFBP5;IGFBP4;IL11RA;SERPINF1;PDGFRL;DKK3;AR;CLDN5;SFRP4;SFRP1;COL4A6;PGR;ERG;ABCG2;PTGFR;SLC22A3;ABCB1;EPAS1;RRAD;GATA6;LTBP4;GATA5;DPT;NTS;HSD11B1;EPB41L3;IGFBP7;STAT5A;STAT5B;EGR1;CBX7;JUN;VCAM1;CAV1;MCAM;INSR;FN1;RASSF8;LAYN;SMARCA2;SELE;NR4A2;CXCL12;ID4;SNAI2;TCF4;NES;ACVRL1;SRPX;SNAP25;NRP1;NRP2;CD40;CLIC4;CDKN1B;THRB;COL14A1;ITGB3;FLT4;WT1-AS;TCF21;HSPB3;SLC2A4;GLI3;SYNE1;ADGRE5;CTSK;MRC1;TIMP2;TIMP3;CD34;EGFL7;PTGIS;DST;DUSP1;APOA1;FOXL2;FOS;TNFRSF1B;CYP7B1;TGFBR2;ACTA2;TGFBR3;PALLD;CDC42EP3;DPYD;ALDH1A1;PECAM1;MMP19;CDH13;DDR2;ENG;HBEGF;RBMS3;CX3CR1;RAMP2;TAGLN;LRP1;PTGER2;AMIGO2;PTGER3;CRMP1;THBS2;TFPI;THBS1;APOLD1;REM1;CLEC3B;ALDH1B1;PDPN;FYN;CD59;NCAM1;SLIT2;PDLIM7;MAPK3;SNCA;AOC3;MAP3K3;IL33;BCHE;GSN;PLA2G2A;VEGFC;VEGFD;SULF2;FABP3;KLF6;MIR145;WT1;AXL;MGP;NEURL1;PMP22;CHPT1;RECK
Schizophrenia	172/1923	1.60730938111062e-08	1.54480290517854e-06	172	0.0894435777431097	DIXDC1;PLAT;ADARB1;HNMT;NR3C1;CLDN1;FGF2;CLU;ELK3;RGS5;RGS2;EDNRA;CCND2;DPYSL2;AKT3;LEPR;KDR;SYNPO;PKNOX2;TGM2;CHGB;PPP1R16B;KCNH2;PDGFRB;CADPS2;MBNL1;IGFBP4;NPY1R;DIO3;TBC1D2B;PRKCA;LIFR;HSPG2;FOXP2;DKK3;HLA-E;AR;CLDN5;MAG;PRKAR1A;FEZ1;MAP1A;TXNIP;KCTD12;ZFPM2;ATF3;PLPP1;FKBP5;GPM6A;ABCB1;MAOB;SLC45A1;MAOA;STXBP1;TRANK1;CACNA1C;NTS;PCDH17;SOCS2;TMEM245;HRH1;INPP5A;EPB41L3;MAP6;APOD;KCNN3;NDP;NGFR;EGR1;PRNP;JUN;EGR2;SMAD3;CAV1;INSR;EPHX2;FN1;FOXN3;SMARCA2;NR4A2;CXCL12;NR4A3;FXYD6;TCF4;ESAM;IGSF9B;NES;FBN1;SNAP25;SNED1;CD40;BTG1;ITGB3;LRRK2;CELF2;GRIK5;NRGN;SYNE1;GHR;SH3PXD2A;CTSK;ADAMTSL3;NCS1;NPTN;CGNL1;TIMP4;PRKG1;PSD;PTGIS;APOA1;GFRA1;TACR1;AVPR1A;TNFRSF1B;NGF;TGFBR2;CLDN11;ZEB2;TAL1;CDC42EP4;ALDH1A2;CDC42EP3;DPYD;PLSCR4;CRY2;IL3RA;ALDH1A1;ITGA8;SHANK3;ASPA;VAMP2;RBMS3;CX3CR1;TNXB;LRP1;LAMA2;PTGER3;CRMP1;NRXN2;TFPI;THBS1;RASD2;GNG7;DMD;FYN;SLIT3;NCAM1;STX2;PDLIM5;MAPK3;BCHE;GABBR1;GSN;CCL21;KCNB1;PLCL1;PLA2G2A;ATP2B4;SORBS1;FABP3;NFASC;KLF6;PER3;DES;TSPAN18;DLC1;NEURL1;PMP22;CHPT1;ACKR1;PDE7B;HSPA1A
Fibroid Tumor	45/310	2.28565936465126e-08	2.16667983608037e-06	45	0.145161290322581	PPP1R15A;CDKN1B;DPT;LTBP2;NR3C1;NTS;THBS2;ETS1;FGF2;THBS1;FOXO1;GHR;EDNRA;EDNRB;EFEMP1;MYC;TIMP2;CYP1B1;IGFBP7;CD34;EGR1;PDGFRA;EGR2;SMAD3;CAV1;TIE1;RFTN1;FN1;PBX3;FOS;AR;SFRP1;ZEB1;NR4A3;DES;SLC7A8;MMRN1;COL4A6;PECAM1;PGR;TEK;NES;ATF3;FERMT2;FBN1
Pancreatic Neoplasm	76/665	2.61125677659406e-08	2.43134796000632e-06	76	0.114285714285714	ACVRL1;NRP1;NRP2;CDKN1B;IRS1;COL14A1;FLT4;IRS2;PLAT;PTH1R;CLDN1;FGF2;ETS1;ELK3;FGF7;EFEMP1;MYC;SOX15;MRC1;TIMP2;KDR;CD34;MAP3K5;TGM2;POSTN;DUSP1;TM4SF1;DCN;DKK3;TGFBR2;TGFBR3;SFRP4;TIAM1;MAG;SFRP1;MMRN1;PRKAR1A;PALLD;DPYD;ALDH1A1;SPARCL1;TXNIP;NBL1;ENG;RBMS3;TAGLN;GATA6;GATA5;NTS;NDRG2;THBS1;ABO;FOXO1;PDGFD;NCAM1;SLIT2;MAPK3;NGFR;JUN;GABBR1;GSN;CAV1;VEGFC;VEGFD;NR2F2;KLF4;LYVE1;SELP;PER1;NR4A1;CXCL12;WT1;AXL;FXYD5;NES;RECK
Diabetes Mellitus, Non-Insulin-Dependent	153/1672	2.63513145954442e-08	2.43134796000632e-06	153	0.0915071770334928	SPON2;STEAP4;IRS1;PLAT;IRS2;JADE2;FRY;NR3C1;FGF2;CLU;ZFP36;EDNRA;CCND2;EDNRB;AKT3;GJA4;LEPR;KDR;PDK4;ENPP1;CYP1B1;PDK2;MAP3K5;TGM2;IGFBP5;SERPINF1;MIR27B;ANK2;HSPG2;GEM;FNDC5;AR;SFRP4;PROCR;PPP1R3C;DOK5;SELENOP;TXNIP;SERPING1;MASP1;ATF3;CES1;FKBP5;ABCG2;CFD;GPM6A;SLC22A3;ABCB1;EPAS1;RRAD;NPR1;MAOA;NPR2;GATA6;LY96;CACNA1C;ACACB;LPP;COX7A1;FOXO1;ABO;HSD11B1;GRK5;KCNMB1;MAP6;APOD;STAT5A;STAT5B;VCAM1;PTPRN2;MAGEE1;TIPARP;CAV2;GFPT2;TNFSF12;RARRES2;CAV1;INSR;FN1;SLC16A11;SELE;PBX1;SELP;CXCL12;NR4A3;CPE;TCF4;NFE2L1;FBXL7;FBN1;SNAP25;CDKN1B;ITGB3;ELN;SETD7;TRH;HSPB3;SLC2A4;PKD1;THBD;C1QTNF1;ANXA6;TIMP2;TIMP3;MAN1A1;PRKG1;KLF11;DST;PEG3;TRPC1;APOA1;TNFRSF1B;KLF15;DCN;TGFBR2;TGFBR3;PALLD;CRY2;COL6A3;GAS6;LYPLAL1;CX3CR1;COLEC12;CTF1;LRP1;ADH1B;ADCY5;PLN;DMD;CD59;PDLIM5;JAZF1;LINGO2;AOC3;TUB;BCHE;NEGR1;KCNB1;PLA2G2A;VEGFC;SORBS1;SOD3;BICC1;HIPK3;SULF2;PER1;KLF7;FABP3;MIR145;SLMAP;TEK;CDO1;HSPA1A
Ascending aortic dissection	9/15	3.13581945671788e-08	2.78203469749843e-06	9	0.6	ACTA2;MFAP5;SMAD3;ELN;MYH11;PRKG1;MYLK;TGFBR2;FBN1
Cystic medial necrosis of aorta	9/15	3.13581945671788e-08	2.78203469749843e-06	9	0.6	ACTA2;MFAP5;SMAD3;ELN;MYH11;PRKG1;MYLK;TGFBR2;FBN1
Descending aortic dissection	9/15	3.13581945671788e-08	2.78203469749843e-06	9	0.6	ACTA2;MFAP5;SMAD3;ELN;MYH11;PRKG1;MYLK;TGFBR2;FBN1
Aortic Valve Insufficiency	35/214	4.19746205704375e-08	3.67676423224592e-06	35	0.163551401869159	SLC22A3;ELN;PROS1;GATA5;HSPB3;NDRG2;TFPI;CLU;FOXO1;MYLK;RGS2;FLNA;MYH11;JUNB;PRKG1;MAPK3;STAT5A;EGR2;JUN;SMAD3;CAV1;FN1;FOS;DKK3;TGFBR2;ACTA2;MFAP5;SFRP4;ZEB1;FOSB;PGR;ERG;GAS6;FKBP5;FBN1
Stomach Neoplasms	89/835	4.54118265735551e-08	3.92812299861252e-06	89	0.106586826347305	EPHB6;PAGE4;CRISP2;CDKN1B;CITED2;FLT4;FHL1;IRS2;CLDN1;PKD1;GLI3;AKAP12;THBD;RGS2;FGF7;RASSF2;CCND2;SOX18;ADAMTS1;MYC;LEPR;KDR;TIMP2;TIMP3;CD34;KCNH2;PDGFRA;POSTN;EGFL7;DUSP1;APOA1;PRKCA;FOS;DKK3;TGFBR2;AR;KAT2B;SFRP1;TUBB2A;DPYD;ITGA8;TXNIP;PLPP1;TSPYL5;HBEGF;ABCB1;GATA6;GATA5;HSD17B6;NDRG2;THBS1;GNA14;MYCT1;NT5E;RAB23;FYN;IGFBP7;RPRM;MAPK3;NGFR;PRNP;CBX7;JUN;VCAM1;SMAD3;CAVIN3;CAV1;PLA2G2A;FN1;VEGFC;VEGFD;KLF4;SELE;TBX3;NR4A1;KLF6;CXCL12;DES;MIR145;DLC1;ID4;TACC1;TCF4;CHPT1;FILIP1;FXYD5;TEK;LIMS2;GSDME
Secondary malignant neoplasm of bone	46/330	5.59661075784671e-08	4.7813020301604e-06	46	0.139393939393939	SLC22A3;NRP1;ABCB1;CITED2;SATB1;TWIST2;PTH1R;HSD17B6;HSPB3;ETS1;FOXO1;GLI2;MRC2;SOCS2;EDNRA;EDNRB;ADGRE5;ADAMTS1;PDGFD;CTSK;DPYSL3;KDR;ENPP1;A2M;RAI2;POSTN;SMAD3;VCAM1;CAVIN3;FN1;KLF4;SELE;DCN;RHOB;MFAP5;AR;ZEB2;ZEB1;CXCL12;MIR145;MMRN1;AXL;DLC1;PECAM1;SNAI2;DDR2
Dyspnea, Paroxysmal	9/16	6.78972160197974e-08	5.6608281308072e-06	9	0.5625	ACTA2;MFAP5;SMAD3;ELN;MYH11;PRKG1;MYLK;TGFBR2;FBN1
Abnormality of the iris	9/16	6.78972160197974e-08	5.6608281308072e-06	9	0.5625	ACTA2;MFAP5;SMAD3;ELN;MYH11;PRKG1;MYLK;TGFBR2;FBN1
Diabetic Nephropathy	66/561	7.42620748121881e-08	6.11778044881359e-06	66	0.117647058823529	ACVRL1;CRISP2;ITGB3;IRS2;ARRB1;FGF2;ETS1;PKD1;ACTG2;AQP1;NR3C2;GHR;THBD;ZFP36;GLIPR2;TIMP2;KDR;TIMP3;ENPP1;TSPYL2;KIRREL1;SERPINF1;TRPC1;PRKCA;HSPG2;DCN;TGFBR2;FNDC5;ZEB2;MMRN1;TXNIP;GAS6;ENG;RBMS3;SLC22A3;RAMP2;CALCRL;ADH1B;CRMP1;TFPI;ACACB;THBS1;FOXO1;REM1;CALD1;CD59;MAPK3;AOC3;STAT5A;STAT5B;JUN;MCAM;GFPT2;INSR;CAV1;EPHX2;FN1;SORBS1;KLF2;SELP;KLF6;MIR145;WT1;AXL;MGP;HSPA1A
Muscular Dystrophy, Duchenne	32/190	7.84573134164252e-08	6.38734833931368e-06	32	0.168421052631579	LAMA2;MAOA;FHL1;ITPR1;LTBP4;NR3C1;AQP1;SYNE1;ADAMTS5;EFEMP2;SGCA;TIMP2;TIMP3;DMD;PAMR1;MAP3K5;PDGFRA;POSTN;INSR;FN1;HSPG2;DCN;HLA-E;TGFBR2;AR;F8;SLMAP;SSPN;PMP22;ITGA7;ERG;VCL
Unipolar Depression	62/517	9.3038958930059e-08	7.4863906487908e-06	62	0.119922630560928	SNAP25;SNED1;CLSTN2;DIXDC1;ARRB1;ADARB1;TRH;NR3C1;FGF2;ELK3;NRGN;SYNE1;NR3C2;KDR;CD34;PRIMA1;DST;DUSP1;CACNA2D1;NPY1R;FOS;NGF;TNFRSF1B;FOXP2;TAL1;SLC9A9;VAMP2;FKBP5;HDAC5;GPM6A;ENPEP;ABCB1;HLF;LRP1;MAOB;MAOA;CACNA1C;ADCY5;REM1;ABI3BP;NCAM1;SLIT3;TPPP;PDLIM5;MAPK3;NGFR;GABBR1;CRTAP;ZBTB16;TNFSF12;RARRES2;BICC1;ENOX1;NR4A2;SELP;PER1;PER3;TEF;ITGA11;SSPN;TCF4;HSPA1A
Anaplasia	41/283	1.00979760727071e-07	8.03195338196931e-06	41	0.144876325088339	ACVRL1;NRP1;ROBO3;TAGLN;CDKN1B;MAOA;PROS1;GATA6;NTS;CLDN1;ETS1;FGF2;PKD1;ACTG2;FOXO1;CNN1;ADGRE5;ADAMTSL4;CALD1;MYC;RBPMS2;RAI2;JUN;DUSP1;CAV1;MITF;KLF4;DCN;DKK3;AR;ZEB1;DES;WT1;ID4;MMP19;FOSB;ERG;TEK;NES;ENG;ABCG2
Squamous cell carcinoma	165/1876	1.02244978326433e-07	8.04017329566948e-06	165	0.087953091684435	IFITM2;LOXL4;STMN3;PLAT;IRS2;NR3C1;CLDN1;ETS1;FGF2;CLU;AQP1;FGF7;RASSF2;CCND2;EDNRB;MYC;RPS6KA2;AKT3;LEPR;KDR;CYP1B1;JUNB;MAP3K5;TGM2;KCNH2;IGFBP5;SERPINF1;TPM2;PDGFRL;GEM;HIC1;DKK3;AR;CLDN5;SFRP4;TIAM1;SFRP1;FEZ1;SLC9A9;COL4A6;PGR;MASP1;ERG;TLN1;ATF3;ABCG2;SLC22A3;ENPEP;ABCB1;EPAS1;HTRA3;TWIST2;LTBP4;GATA5;NDRG2;NTS;LPP;ABO;SOCS2;INPP5A;NDN;WNT4;STAT5A;NGFR;EGR1;JUN;VCAM1;SMAD3;TIPARP;CAV2;FZD4;CAV1;INSR;FN1;SMARCA2;SELE;PBX1;NR4A1;DAB2;CXCL12;ID4;SNAI2;FXYD5;HOXD9;NES;NRP1;ROBO3;CRISP2;CD40;CLIC4;CDKN1B;TCF21;N4BP2L1;HSPB3;SLC2A4;PKD2;VSIR;GLI2;AKAP12;MRC2;THBD;CTSK;MRC1;TIMP2;TIMP3;RSPO1;CD34;PTGIS;DST;DUSP1;TRPC4;EMP3;FOS;TNFRSF1B;NGF;DCN;RHOB;TGFBR2;TGFBR3;ZEB2;ZEB1;TAL1;DPYD;ALDH1A1;MMP19;CDH13;CRYAB;DDR2;ENG;HBEGF;RBMS3;SATB1;ADH1B;HSD17B6;THBS2;TFPI;THBS1;IFI16;RAB23;PDPN;SNCG;CD59;SLIT3;NCAM1;SLIT2;PDLIM5;GBP2;PDLIM7;JAZF1;MAPK3;IL33;GSN;CCL21;VEGFC;VEGFD;PTPN13;KLF4;SULF2;MIR145;DES;WT1;AXL;ZYX;FOSB;RECK
Kidney Diseases	72/639	1.0771684335499e-07	8.37528714625318e-06	72	0.112676056338028	NRP1;NRP2;IRS2;PKD2;CLU;FGF2;PKD1;AQP1;NR3C2;GHR;THBD;ZFP36;EDNRA;EDNRB;LEPR;KDR;TIMP3;ENPP1;SYNPO;DST;SERPINF1;APOA1;HSPG2;DCN;DKK3;TGFBR2;ACTA2;KAT2B;SFRP1;PALLD;RGN;COL4A6;GAS1;CDH13;FREM1;HBEGF;ENG;CX3CR1;TAGLN;RAMP2;ABCB1;CTF1;NPR1;ACACB;THBS1;CALD1;KCNMB1;PDGFD;PDPN;NCAM1;STX2;APOL3;WNT4;AOC3;NGFR;EGR1;IL33;SMAD3;VCAM1;INSR;PLA2G2A;FN1;FLI1;TBX3;BICC1;GADD45G;NR4A1;WT1;MGP;FMOD;NES;FERMT2
tumor vasculature	25/129	1.29289134770899e-07	9.90569352519441e-06	25	0.193798449612403	ABCB1;NTN4;CLEC14A;ANTXR2;ANTXR1;THBS1;EDNRB;ADGRA2;CALD1;MRC1;KDR;TIMP2;CD34;PDGFRB;SELE;TM4SF1;SELP;DES;PECAM1;CDH13;CD248;TEK;NES;ABCG2;ENG
Epithelial ovarian cancer	125/1329	1.3026273277351e-07	9.90569352519441e-06	125	0.0940556809631302	FRY;NR3C1;CLDN1;ETS1;FGF2;CLU;ACTG2;AQP1;RGS5;EFEMP2;RGS2;EDNRA;EFEMP1;CCND2;MYC;AKT3;KDR;AGFG2;TGM2;CHGB;PDGFRA;SCARA3;MIR27B;ATP1B2;HSPG2;MID2;DKK3;AR;SFRP4;SLC9A9;PGR;ABCG2;SLC22A3;ABCB1;CALCRL;GYPC;FOXO1;ABO;FBLN5;IGFBP7;WNT4;STAT5A;HAGLR;NGFR;STAT5B;EGR1;JUN;VCAM1;TIPARP;TNFSF12;CAV1;INSR;FN1;BST1;DAB2;CXCL12;SNAI2;CPE;ITM2A;NRP1;CRISP2;NRP2;CD40;BTG1;CDKN1B;BNC2;FLT4;WT1-AS;TCF21;ARRB1;FHL5;HSPB3;SLC2A4;SYNE1;THBD;MRC1;TIMP2;RSPO1;CD34;PPP1R12A;DUSP1;FOS;NGF;TGFBR2;ZEB2;ZEB1;ALDH1A2;DPYD;ALDH1A1;PECAM1;ENG;HBEGF;VGLL3;RBMS3;CX3CR1;COL15A1;NFIX;SYNPO2;THBS1;TCEAL7;NT5E;PDPN;STOM;SNCG;DMD;CD59;MAPK3;MAP3K3;IL33;GSN;TIE1;PLA2G2A;VEGFC;ZNF300P1;SORBS1;SNCAIP;KLF6;MIR145;WT1;DLC1;NEURL1;FOSB;CHPT1;SPRY1;TEK
