Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Tumor Initiation	29/234	4.67469902383659e-07	3.52386193520524e-05	29	0.123931623931624	PCNA;TGFA;SIX1;FOXM1;HK2;LDHA;MUC1;ERBB3;RAB25;EPCAM;CDH1;PSD4;NACC1;CA9;PROM1;SLC16A3;SOX4;CXADR;IDH1;PLK1;HMGA1;ELP3;SMARCA4;MYCN;MELK;RAD51;SDC1;EPHA1;CD24
Esophageal Neoplasms	56/637	6.16906735326724e-07	4.58994634634649e-05	56	0.0879120879120879	FOXA1;FEN1;ENO1;MKI67;CDC20;LAPTM4B;SOX17;CDH1;MDK;DNMT3B;PCLAF;RAC3;OIP5;ABCC1;MMP9;CCNA2;SLC7A5;CDCP1;BIRC5;MT1G;GAPDH;DSC2;LLGL2;GRB7;DNMT1;PCNA;LEF1;TTK;TYMS;AURKB;NKD2;AURKA;CCNB1;MUC1;ERBB3;EPCAM;STC2;SPP1;EIF4EBP1;E2F1;SFN;NQO1;MARCKSL1;CDKN2A;BNIP3;PLK1;TNFRSF10B;ISG15;TPX2;SLC6A8;RAD51;UBE2S;GNAS;HDGF;CALR;CDKN3
Adult Cholangiocarcinoma	13/56	6.65012310848174e-07	4.84088047966087e-05	13	0.232142857142857	TFAP2A;PCNA;TFRC;IDH1;IDH2;MMP9;SLC7A5;MUC1;SOX17;STMN1;SPP1;KPNA2;EZH2
Endometrial Neoplasms	29/238	6.67532829277726e-07	4.84088047966087e-05	29	0.121848739495798	DNMT1;PCNA;SIX1;ADM;MSI1;HMMR;HOXB13;AURKB;CDH1;MDK;CHEK2;POLD1;SPP1;RNF43;CXADR;CDKN2A;HSPE1;MMP9;SULT2B1;CLDN4;CEACAM1;CLDN3;FABP5;SCGB2A1;SDC1;F2RL1;BIRC5;EZH2;SLC29A2
Sarcoma	57/658	7.85847636654704e-07	5.54851193524601e-05	57	0.0866261398176292	TOP2A;F11R;FOXM1;MKI67;TM7SF2;MDK;PSD4;CHEK2;STMN1;PCLAF;CA9;ABCC3;ABCC1;CXADR;KIF22;MMP9;CDC25A;NME1;MMP11;MELK;MYCN;PAX8;ESPL1;CCNE1;BIRC5;PLPP2;PCNA;TGFA;MST1R;TYMS;AURKB;NKD2;AURKA;RECQL4;SPP1;E2F1;PRAME;BUB1;TFAP2A;NQO1;CDKN2A;XRCC2;PLK1;IDH2;TNFRSF10B;GGH;ZWINT;SMARCA4;RAD51;CDK2AP2;LAMTOR2;HDGF;COL9A2;CD24;EZH2;CDKN3;MAD2L1
Retrusion of lower jaw	40/395	8.13536398255656e-07	5.54851193524601e-05	40	0.10126582278481	SLC26A2;CDCA7;LRP4;TGFA;BUB1B;RECQL4;ORC6;CDC45;ORC1;ERBB3;POLD1;NSD2;DNMT3B;MSX1;BUB1;STRA6;PLK4;TFAP2A;HELLS;CDT1;SSR4;RIPK4;CDC6;ESCO2;ATAD3A;TRAIP;CENPE;MYCN;CDK5;ZDHHC9;PSAT1;DHCR7;P4HB;DNA2;COL9A2;TRIP13;IRF6;EZH2;SNRPB;NECTIN1
Decreased projection of lower jaw	40/395	8.13536398255656e-07	5.54851193524601e-05	40	0.10126582278481	SLC26A2;CDCA7;LRP4;TGFA;BUB1B;RECQL4;ORC6;CDC45;ORC1;ERBB3;POLD1;NSD2;DNMT3B;MSX1;BUB1;STRA6;PLK4;TFAP2A;HELLS;CDT1;SSR4;RIPK4;CDC6;ESCO2;ATAD3A;TRAIP;CENPE;MYCN;CDK5;ZDHHC9;PSAT1;DHCR7;P4HB;DNA2;COL9A2;TRIP13;IRF6;EZH2;SNRPB;NECTIN1
Decreased projection of mandible	40/395	8.13536398255656e-07	5.54851193524601e-05	40	0.10126582278481	SLC26A2;CDCA7;LRP4;TGFA;BUB1B;RECQL4;ORC6;CDC45;ORC1;ERBB3;POLD1;NSD2;DNMT3B;MSX1;BUB1;STRA6;PLK4;TFAP2A;HELLS;CDT1;SSR4;RIPK4;CDC6;ESCO2;ATAD3A;TRAIP;CENPE;MYCN;CDK5;ZDHHC9;PSAT1;DHCR7;P4HB;DNA2;COL9A2;TRIP13;IRF6;EZH2;SNRPB;NECTIN1
Hypoplastic mandible condyle	40/395	8.13536398255656e-07	5.54851193524601e-05	40	0.10126582278481	SLC26A2;CDCA7;LRP4;TGFA;BUB1B;RECQL4;ORC6;CDC45;ORC1;ERBB3;POLD1;NSD2;DNMT3B;MSX1;BUB1;STRA6;PLK4;TFAP2A;HELLS;CDT1;SSR4;RIPK4;CDC6;ESCO2;ATAD3A;TRAIP;CENPE;MYCN;CDK5;ZDHHC9;PSAT1;DHCR7;P4HB;DNA2;COL9A2;TRIP13;IRF6;EZH2;SNRPB;NECTIN1
Ataxia Telangiectasia	40/396	8.6780150530041e-07	5.84898214572476e-05	40	0.101010101010101	TOP2A;FOXA1;LRRC59;TFRC;MCM7;TTK;TFCP2L1;F11R;FOXM1;RAP1GAP;TM7SF2;CCNB2;CCNB1;MUC1;CHAF1A;CHEK2;POLD1;CHEK1;E2F1;PCLAF;E2F3;CLSPN;SPTBN2;CXADR;TSTD1;CDKN2A;GDF15;PLK1;ISG15;CDC25C;MMP9;NME1;CCNA1;PAX8;FANCD2;SCD;CDK1;TIMELESS;EZH2;CDKN3
Aplasia/Hypoplasia of the mandible	40/397	9.25424808775344e-07	6.16483573194645e-05	40	0.100755667506297	SLC26A2;CDCA7;LRP4;TGFA;BUB1B;RECQL4;ORC6;CDC45;ORC1;ERBB3;POLD1;NSD2;DNMT3B;MSX1;BUB1;STRA6;PLK4;TFAP2A;HELLS;CDT1;SSR4;RIPK4;CDC6;ESCO2;ATAD3A;TRAIP;CENPE;MYCN;CDK5;ZDHHC9;PSAT1;DHCR7;P4HB;DNA2;COL9A2;TRIP13;IRF6;EZH2;SNRPB;NECTIN1
Brain Neoplasms	56/646	9.61680030096642e-07	6.33271826715364e-05	56	0.086687306501548	TFRC;SLC2A1;BUB1B;ADM;MSI1;KIF11;FOXM1;MKI67;SAT1;TM7SF2;CDC20;CDH1;MDK;PSD4;ENC1;ZIC1;DNMT3B;RAC3;CA9;TK1;PHLDA2;SOX4;VAV3;ABCC3;CXADR;DIO2;MMP9;MELK;PKM;MYCN;DEPDC1;IRF7;GAPDH;CCNO;PCNA;TGFA;TYMS;AURKA;LDHA;CCNB1;ERBB3;SPP1;E2F1;PROM1;NQO1;CDKN2A;GDF15;IDH1;IDH2;TNFRSF10B;RAD51;FASN;PSMG1;CD24;MXD3;EZH2
Micrognathism	40/400	1.12040193801484e-06	7.2940712532807e-05	40	0.1	SLC26A2;CDCA7;LRP4;TGFA;BUB1B;RECQL4;ORC6;CDC45;ORC1;ERBB3;POLD1;NSD2;DNMT3B;MSX1;BUB1;STRA6;PLK4;TFAP2A;HELLS;CDT1;SSR4;RIPK4;CDC6;ESCO2;ATAD3A;TRAIP;CENPE;MYCN;CDK5;ZDHHC9;PSAT1;DHCR7;P4HB;DNA2;COL9A2;TRIP13;IRF6;EZH2;SNRPB;NECTIN1
Esophageal carcinoma	58/685	1.30902124512362e-06	8.3573025294858e-05	58	0.0846715328467153	FOXA1;FEN1;MIR429;CDC20;LAPTM4B;SOX17;CDH1;CHEK2;DNMT3B;PCLAF;RAC3;OIP5;CA9;TMSB10;ABCC1;MMP9;CCNA2;SLC7A5;CDCP1;BIRC5;DSC2;LLGL2;GRB7;CSTB;DNMT1;PCNA;LEF1;TGFA;TTK;TYMS;NKD2;AURKA;CCNB1;MUC1;ERBB3;EPCAM;STC2;SPP1;EIF4EBP1;E2F1;SFN;CTHRC1;NQO1;MARCKSL1;CDKN2A;BNIP3;PLK1;TNFRSF10B;ISG15;TPX2;SLC6A8;RAD51;ARTN;UBE2S;GNAS;HDGF;CALR;CDKN3
Noninfiltrating Intraductal Carcinoma	32/287	1.31289444519763e-06	8.3573025294858e-05	32	0.111498257839721	TOP2A;GRB7;LPCAT1;SLC2A1;SIX1;MKI67;AURKA;MUC1;ERBB3;EPCAM;CDH1;CHEK1;EIF4EBP1;NEK2;CA9;KPNA2;COX8A;TFAP2A;SREBF1;NQO1;CDKN2A;BNIP3;TMPRSS13;MMP9;NME1;MMP11;ELF3;FASN;CLDN7;DEPDC1;SDC1;EZH2
leukemia	128/1941	1.51924197071181e-06	9.56454642879994e-05	128	0.0659453889747553	TFRC;WWC1;PLEKHB1;BUB1B;MIR429;SMC4;FRAT2;CDH1;CHEK2;STMN1;CHEK1;PCLAF;RCC1;SOX4;KCNH3;CXADR;MOGS;CDC25C;PIMREG;ASRGL1;SGO1;MYCN;CCNE1;FANCD2;HMBS;TRIB3;DNA2;XPR1;DNMT1;LPAR2;PIK3R3;TGFA;MST1R;HMMR;HOXB13;EVPL;HSD11B2;CCNB1;EBP;LDHA;EIF4EBP1;PMAIP1;PROM1;SLC19A1;TFAP2A;PLK4;STIL;SLC52A2;IDH1;PLK1;IDH2;HMGA1;FANCA;TNFRSF10B;GGH;BRI3BP;MT3;NDC80;NR2F6;SMARCA4;GGCT;CDK5;CDK1;SDC1;CALR;TCF3;CD24;EZH2;APOBEC3B;SLC25A1;TOP2A;LAD1;B4GALT1;SLC2A1;HMGB3;ADM;FOXM1;MECOM;PPP1R13L;FLVCR1;PBK;DNMT3B;COX8A;ABCC3;ABCC1;TNFRSF18;MMP9;NME1;CCNA2;CCNA1;ASPM;GPRC5A;PKM;CDCP1;PAX8;ESPL1;CKS2;BIRC5;MCM4;GAPDH;SLC29A2;TRABD;PCNA;UHRF1;GCNT1;LEF1;HMGCR;TYMS;ASCL2;AURKB;AURKA;MUC1;POLD1;UCP2;NSD2;SPP1;PRAME;E2F3;MSX1;BUB1;NQO1;MARCKSL1;CDKN2A;BNIP3;RAD51;PSAT1;PTPN6;CDKN3
Malignant neoplasm of liver	65/805	1.54924860178134e-06	9.64744047783181e-05	65	0.0807453416149068	FOXA1;SLC2A1;MSI1;AQP5;FOXM1;HK2;LMNB1;ESM1;PTTG1;EXO1;CDH1;PCLAF;TK1;KPNA2;PLS1;ABCC3;ABCC1;KRT8;CDC25C;MMP9;NME1;CCNA2;SLC7A5;CLDN3;PKM;HMBS;PPIF;BIRC5;MT1H;GAPDH;DNMT1;PCNA;CRABP1;TGFA;AURKA;CCNB1;LDHA;MUC1;EPCAM;SPP1;E2F1;PROM1;EGLN3;MARCKSL1;CHKA;GOLM1;CDKN2A;GDF15;IDH1;ATAD2;PLK1;IDH2;BRI3BP;NDC80;KIF18A;KRT18;SCD;FASN;MYO5B;FGF19;SDC1;CD24;EZH2;CDKN3;APOBEC3B
Astrocytoma	61/741	1.75575775307167e-06	0.00010815845341234	61	0.0823211875843455	TOP2A;CITED4;KIF14;SLC2A1;ADM;SPINT2;MKI67;TM7SF2;CDH1;MDK;PPP1R13L;STMN1;DNMT3B;CA9;KPNA2;PITX1;SLC16A3;SOX4;COX8A;ABCC3;HES6;ABCC1;CXADR;MMP9;SLC7A5;MELK;MYCN;IRF7;BIRC5;GAPDH;CSTB;DNMT1;PCNA;CDCA5;TGFA;HMMR;TYMS;NPAS3;MUC1;ERBB3;SPP1;TFAP2A;EGLN3;MARCKSL1;CDKN2A;UBE2C;EYA2;IDH1;IDH2;LSM4;TMPRSS13;SMARCA4;TPX2;SLC6A8;FABP5;CDK5;PTPN6;CALR;CD24;EZH2;CDKN3
Chromosome Breakage	11/44	2.19752979056084e-06	0.000133932427341734	11	0.25	FANCI;MAD2L2;HELLS;RAD51;FANCD2;DDX11;XRCC2;UBE2T;CDCA7;DNMT3B;FANCA
Aplasia/Hypoplasia of the radius	10/37	2.95478379512503e-06	0.000178189014339698	10	0.27027027027027	RECQL4;FANCI;MAD2L2;RAD51;FANCD2;XRCC2;UBE2T;FANCA;PITX1;MMP9
Carcinoma	26/216	3.13630486594838e-06	0.000187165526843941	26	0.12037037037037	FOXA1;DNMT1;SLC2A1;DBI;ENO1;SPINT2;MUC1;ERBB3;EPCAM;CDH1;BASP1;MDK;STMN1;UCP2;DNMT3B;IDH2;LSR;VAMP8;TMEM37;TP53I3;PKM;SCD;SLC25A10;ANGPTL4;TKT;FOXA2
Liver and Intrahepatic Biliary Tract Carcinoma	52/607	3.32202497968233e-06	0.000196204959882475	52	0.085667215815486	FOXA1;MSI1;AQP5;FOXM1;HK2;LMNB1;PTTG1;CDH1;EXO1;PCLAF;TK1;KPNA2;ABCC3;ABCC1;CDC25C;MMP9;NME1;CCNA2;SLC7A5;CLDN3;PKM;HMBS;PPIF;BIRC5;MT1H;GAPDH;DNMT1;TGFA;AURKA;CCNB1;MUC1;EPCAM;SPP1;E2F1;PROM1;MARCKSL1;CHKA;CDKN2A;GOLM1;GDF15;IDH1;PLK1;ATAD2;IDH2;BRI3BP;KIF18A;FASN;FGF19;CD24;EZH2;CDKN3;APOBEC3B
Invasive Ductal Breast Carcinoma	26/218	3.72261987584396e-06	0.00021762131906847	26	0.119266055045872	DNMT1;TACSTD2;LPAR2;ENO1;MKI67;F11R;FOXM1;CXCL14;AURKA;MUC1;PTTG1;RAB25;CDH1;SPP1;NEK2;TSTD1;CDKN2A;ELP3;MMP9;NME1;MMP11;CLDN4;RAD51;CLDN7;APOC1;MT1F
Recurrent tumor	35/347	4.29092470931362e-06	0.000248310178380381	35	0.100864553314121	LPCAT1;LPAR2;MIR429;AQP5;MKI67;TYMS;HOXB13;FOXM1;PSD4;POLD1;STMN1;NACC1;PCLAF;SPP1;E2F1;PROM1;CEP55;S100A2;CDKN2A;GDF15;IDH1;IDH2;KIF22;MMP9;NME1;CENPE;PKM;FANCD2;SCD;CDK1;TRIB3;CD24;EZH2;CDKN3;MCM2
Infant, Small for Gestational Age	30/275	4.35873554437648e-06	0.000249711959337329	30	0.109090909090909	SLC26A2;CDCA7;KIF14;BUB1B;LAGE3;RECQL4;ORC6;CDC45;ORC1;NSD2;STRA6;PLK4;TFAP2A;CDT1;CKAP2L;DDX11;RIPK4;PYCR1;ESCO2;CDC6;SMARCA4;TRAIP;CENPE;PSAT1;MCM4;ALDH18A1;DHCR7;P4HB;XPR1;SNRPB
Nasopharyngeal carcinoma	62/782	4.87750441661777e-06	0.000276665572304982	62	0.0792838874680307	FOXA1;TOP2A;PIGR;BUB1B;ENO1;F11R;FOXM1;MECOM;CDH1;CHEK2;STMN1;CHEK1;CA9;KIF1A;CEP55;ABCC3;ABCC1;PLEKHG6;CDC25C;MMP9;NME1;MMP12;CCNA1;GPRC5A;CLDN7;TIMELESS;BIRC5;DNMT1;PCNA;MST1R;TYMS;AURKB;BCL2L12;CCNB1;ERBB3;SPP1;EIF4EBP1;E2F1;SFN;PROM1;TFAP2A;MARCKSL1;RRM2;UBE2C;CDKN2A;PLK1;ISG15;MAD2L2;ANLN;CENPF;RAD51;CENPH;FASN;TACC3;CDK1;SDC1;PTPN6;CALR;CD24;EZH2;CDKN3;MAD2L1
Intrauterine retardation	30/278	5.42424799165224e-06	0.000304661928864468	30	0.107913669064748	SLC26A2;CDCA7;KIF14;BUB1B;LAGE3;RECQL4;ORC6;CDC45;ORC1;NSD2;STRA6;PLK4;TFAP2A;CDT1;CKAP2L;DDX11;RIPK4;PYCR1;ESCO2;CDC6;SMARCA4;TRAIP;CENPE;PSAT1;MCM4;ALDH18A1;DHCR7;P4HB;XPR1;SNRPB
Precursor Cell Lymphoblastic Leukemia Lymphoma	52/618	5.55236280440952e-06	0.000308829966082157	52	0.0841423948220065	TOP2A;CDC20;PNP;MECOM;MDK;STMN1;CHEK1;SOX4;COX8A;ABCC1;CXADR;MOGS;MMP9;ASRGL1;CCNA2;SLC7A5;CEACAM1;EPHA1;SLC29A2;SLC27A4;MCM2;DNMT1;UHRF1;LEF1;TTK;HMMR;TYMS;EVPL;AURKA;EBP;NSD2;SPP1;PMAIP1;PRAME;BUB1;SLC19A1;PLK4;CDT1;NQO1;STIL;CDKN2A;IDH1;PLK1;IDH2;GGH;NMU;NFE2L3;PTPN6;TCF3;CD24;EZH2;CDKN3
Hypoplasia of thumb	10/40	6.38023015258195e-06	0.000351464793693673	10	0.25	RECQL4;TFAP2A;FANCD2;UBE2T;NSD2;FANCA;LRP4;ESCO2;DHCR7;LMNB2
Prostatic Intraepithelial Neoplasias	22/174	8.01369988145738e-06	0.000437242729722565	22	0.126436781609195	FOXA1;DNMT1;CHKA;MCM7;CDKN2A;PLK1;KRT8;TACSTD2;TMPRSS2;MKI67;HOXB13;NME1;AURKA;CLDN3;TSPAN13;ERBB3;CDH1;CREB3L4;PSAT1;FASN;SPP1;TRPM4
Malignant neoplasm of kidney	39/421	9.53260970320277e-06	0.000515210575374044	39	0.0926365795724466	ERCC6L;UHRF1;SLC2A1;TGFA;TYMS;RAP1GAP;AURKA;BCL2L12;LDHA;ESM1;MUC1;CDH1;SPP1;EIF4EBP1;PCLAF;CA9;PROM1;SLC16A3;NQO1;EGLN3;CDKN2A;IDH1;SLC52A2;BNIP3;PLK1;PYCR1;ESCO2;GRHL2;MMP9;NME1;MELK;CDCP1;FASN;UBE2T;NMU;BIRC5;ANGPTL4;EZH2;MAD2L1
Short stature	59/750	1.04913495276951e-05	0.000561728424711823	59	0.0786666666666667	KIF14;SLC2A1;BUB1B;HMGB3;CA2;DNMT3B;CA8;SLC39A4;MFSD2A;HELLS;KNL1;ESCO2;KIF22;MMP9;TRAIP;ASPM;PAX8;FANCD2;DNA2;NAT8L;SNRPB;SLC26A2;PCNA;CDCA7;WDR62;LAGE3;RECQL4;HSD11B2;PORCN;ARVCF;EBP;CDC45;NSD2;BUB1;STRA6;PLK4;FANCI;TFAP2A;STIL;XRCC2;IDH1;IDH2;FANCA;CHCHD10;GRHL2;SMARCA4;MAD2L2;CENPE;SLC6A8;RAD51;UBE2T;GNAS;ALPL;LAMTOR2;DHCR7;P4HB;COL9A2;ALDH18A1;TRIP13
Anoxia	30/288	1.09387479071352e-05	0.000576570527015274	30	0.104166666666667	ERO1A;PFKFB4;SLC2A1;ADM;SPINT2;ASCL2;AURKA;HSD11B2;MUC1;UCP2;PMAIP1;CA9;PHLDA2;PCK2;SREBF1;EGLN3;EDN2;BNIP3;HMGA1;TNFRSF10B;MMP9;NME1;EFNA3;SCD;FASN;GNAS;BIRC5;TRIB3;TKT;GAPDH
Global developmental delay	79/1102	1.09698354764645e-05	0.000576570527015274	79	0.0716878402903811	SLC25A1;LAD1;B4GALT1;KIF14;SLC2A1;BUB1B;HMGB3;KIF11;LMNB2;CA2;ZIC1;DNMT3B;KIF1A;MFSD2A;MCCC2;VAV3;HELLS;TPI1;SSR4;CKAP2L;DDX11;GPT2;ALG3;MOGS;KIF22;KNL1;ESCO2;TUBG1;ATAD3A;SLC25A15;ASPM;PAX8;FANCD2;MCM4;DNA2;NAT8L;FBN2;PCNA;CDCA7;WDR62;PCDH19;LAGE3;ARVCF;EBP;MUC1;CDC45;NSD2;NACC1;BUB1;SPTBN2;PLK4;FANCI;STIL;CDKN2A;MBOAT7;XRCC2;GAD1;IDH2;FANCA;PYCR1;GRIN2D;SMARCA4;MAD2L2;CENPE;GALE;SLC6A8;RAD51;CDK5;UQCRQ;PSAT1;MYO5B;UBE2T;CDK2AP2;POMK;LAMTOR2;DHCR7;ALDH18A1;TRIP13;EZH2
Embryonal Carcinoma	24/205	1.19445435693619e-05	0.000617366413521528	24	0.117073170731707	TPD52;DNMT1;PCNA;CDKN2A;HMGA1;TNFRSF10B;MKI67;FOXM1;CCNA2;HOXB9;KRT18;SOX17;MDK;CHEK2;PBK;SPP1;DNMT3B;RCC1;PRAME;TCF3;HOXB8;DTL;CDK16;CDKN3
Fetal Growth Retardation	31/304	1.20303294255702e-05	0.000617366413521528	31	0.101973684210526	SLC26A2;CDCA7;KIF14;BUB1B;LAGE3;RECQL4;ORC6;CDC45;ORC1;NSD2;STRA6;PLK4;TFAP2A;CDT1;CKAP2L;DDX11;RIPK4;PYCR1;ESCO2;CDC6;MMP9;SMARCA4;TRAIP;CENPE;PSAT1;MCM4;ALDH18A1;DHCR7;P4HB;XPR1;SNRPB
Childhood Medulloblastoma	15/93	1.20693032491554e-05	0.000617366413521528	15	0.161290322580645	DNMT1;TFRC;UHRF1;PLK1;KIF14;SPINT2;SMARCA4;MYCN;MELK;PTTG1;CCNE1;EIF4EBP1;PRAME;PROM1;EZH2
Fanconi Anemia	30/290	1.2524649415058e-05	0.000634988641582898	30	0.103448275862069	PCNA;UHRF1;TTK;CCNB1;MECOM;CDH1;EXO1;POLD1;CHEK1;STMN1;SPP1;E2F1;ROMO1;FANCI;GINS2;CENPX;DDX11;XRCC2;FANCA;MMP9;SMARCA4;NME1;MAD2L2;RAD51;CCNE1;FANCD2;UBE2T;CDK1;MCM4;DNA2
invasive cancer	21/166	1.2684148829271e-05	0.000637434110902576	21	0.126506024096386	COX8A;STIL;PCNA;MCM7;UHRF1;CDKN2A;BNIP3;SLC2A1;SIX1;COX5A;SMARCA4;NME1;AURKA;CCNB2;MMP11;EBP;PTTG1;CA9;PRSS8;S100A11;MCM2
Breast Cancer, Familial	20/154	1.37087943789387e-05	0.000679142571825414	20	0.12987012987013	PIF1;ABCC1;XRCC2;HMGA1;BUB1B;TTK;TM7SF2;CENPE;RAD51;CDH1;FANCD2;EPCAM;CHEK2;CHEK1;SPP1;BIRC5;RAD54L;SFN;CLSPN;CD24
Cognitive delay	71/966	1.37511849069206e-05	0.000679142571825414	71	0.0734989648033126	SLC25A1;B4GALT1;KIF14;SLC2A1;BUB1B;HMGB3;KIF11;LMNB2;CA2;ZIC1;DNMT3B;KIF1A;MFSD2A;MCCC2;HELLS;TPI1;SSR4;CKAP2L;DDX11;GPT2;ALG3;MOGS;KIF22;KNL1;ESCO2;TUBG1;ATAD3A;SLC25A15;ASPM;PAX8;FANCD2;MCM4;DNA2;NAT8L;PCNA;CDCA7;WDR62;PCDH19;LAGE3;ARVCF;EBP;CDC45;NSD2;NACC1;BUB1;SPTBN2;PLK4;FANCI;STIL;MBOAT7;XRCC2;GAD1;IDH2;FANCA;PYCR1;GRIN2D;SMARCA4;MAD2L2;GALE;SLC6A8;RAD51;CDK5;UQCRQ;PSAT1;MYO5B;UBE2T;POMK;DHCR7;ALDH18A1;TRIP13;EZH2
Multiple Myeloma	90/1312	1.47757865897775e-05	0.00072350838780201	90	0.0685975609756098	TFRC;ADM;ENO1;F11R;FOXM1;SAT1;SLC2A6;PTTG1;PPP1R13L;CDH1;ENC1;STMN1;CHEK1;PBK;DNMT3B;NEK2;MYBL2;SLC16A3;COX8A;ABCC1;CXADR;TNFRSF18;CDC25C;MMP9;CDC25A;CCNA2;SLC7A5;CCNA1;CEACAM1;PKM;CCNE1;FANCD2;DEPDC1;BIRC5;MCM4;GAPDH;INA;MCM2;DNMT1;PCNA;IFI6;LPAR2;HMMR;TYMS;COX5A;AURKB;AURKA;CCNB1;LDHA;MUC1;ERBB3;EPCAM;POLD1;NSD2;SPP1;EIF4EBP1;E2F1;PMAIP1;SFN;PRAME;MSX1;PROM1;BUB1;MICB;NQO1;EGLN3;MARCKSL1;CENPW;DTNB;CDKN2A;GDF15;BNIP3;IDH1;PLK1;IDH2;TNFRSF10B;TPX2;RAD51;ZDHHC9;CDK5;TACC3;CDK1;CDK2AP2;SDC1;PSMG1;PTPN6;LAMTOR2;TRIP13;EZH2;CDKN3
Adenoid Cystic Carcinoma	24/208	1.52643263025175e-05	0.000741095977856973	24	0.115384615384615	TOP2A;GINS2;PCNA;CDKN2A;UHRF1;IDH1;FANCA;AQP5;NETO2;MKI67;TYMS;MMP9;SKA1;ASPM;CENPF;MYCN;ESPL1;CDH1;SDC1;HOMER3;SFN;PROM1;DTL;SOX4
Carcinoma, Transitional Cell	37/399	1.56824170631343e-05	0.000754996364325182	37	0.0927318295739348	DNMT1;PCNA;TGFA;MSI1;FOXM1;MKI67;AURKA;CDC20;MUC1;ERBB3;CDH1;STMN1;DNMT3B;E2F1;PRAME;E2F3;KPNA2;CEP55;MARCKSL1;ABCC1;RRM2;CDKN2A;GGH;TMPRSS13;MMP9;NME1;CCNA2;SLC7A5;ESPL1;CCNE1;TACC3;GNAS;SDC1;ANGPTL4;EZH2;MCM2;MAD2L1
Adenocarcinoma of pancreas	34/354	1.66315837102348e-05	0.000794019525632795	34	0.096045197740113	ADM;HMMR;AGPAT2;MUC1;PNP;ERBB3;CA2;UCP2;SPP1;SLC39A4;NQO1;RNF43;ABCC1;RRM2;CDKN2A;EYA2;SLC52A2;PLK1;HMGA1;CDC7;MMP9;SMARCA4;TPX2;CEACAM1;MYCN;PKM;RAD51;ARTN;GNAS;JTB;SDC1;F2RL1;GAPDH;EZH2
Metastatic Neoplasm	46/544	1.69604001010322e-05	0.000798843495871049	46	0.0845588235294118	FOXA1;MIR429;ENO1;HMMR;AQP5;MST1R;FOXM1;TYMS;IQGAP3;SKA1;WFDC2;AURKA;LDHA;MUC1;EPCAM;MDK;STMN1;NSD2;PBK;SPP1;RAC3;SOX4;CTHRC1;TPD52;HELLS;RRM2;GDF15;RCC2;HMGA1;MMP9;SHCBP1;OVOL2;NME1;CDCP1;MYCN;ELF3;PSAT1;ARTN;KIF26B;NMU;RNF183;CALR;MIR210HG;XPR1;EZH2;MAD2L1
Invasive carcinoma of breast	36/385	1.70115040140108e-05	0.000798843495871049	36	0.0935064935064935	TOP2A;GPI;GRB7;DNMT1;FAAH;TFRC;SLC2A1;TGFA;TMPRSS2;F11R;TYMS;MUC1;CHAF1A;ERBB3;EPCAM;CDH1;CA9;MEST;SPDEF;ABCC1;PLK1;PLEKHG6;PYCR1;GGH;MMP9;NME1;CCNA2;CNKSR1;CLDN3;FANCD2;FASN;CDK1;GNAS;EPHA1;CD24;EZH2
Absent ear	5/9	1.74278094288195e-05	0.000805192904981508	5	0.555555555555556	CDT1;CDC45;ORC6;ORC1;CDC6
Congenital absence of external ear	5/9	1.74278094288195e-05	0.000805192904981508	5	0.555555555555556	CDT1;CDC45;ORC6;ORC1;CDC6
oligodendroglioma	22/183	1.79788829589542e-05	0.000824008163774787	22	0.120218579234973	HES6;PCNA;CDKN2A;GDF15;IDH1;IDH2;CITED4;ARHGEF16;ADM;MKI67;ATAD3A;NDC80;SMARCA4;AURKA;MELK;CDH1;STMN1;BIRC5;MAL2;PSMG1;INA;EZH2
Hurthle Cell Tumor	14/85	1.83211249289792e-05	0.000833029561254934	14	0.164705882352941	GPI;SLC2A1;TGFA;ENO1;HMMR;MST1R;TMPRSS13;CDH1;ENC1;CLDN7;MAL2;ANGPTL4;GAPDH;MCM2
Osteosarcoma	78/1103	2.01408445227999e-05	0.000908558254103314	78	0.0707162284678151	GPI;SLC2A1;SIX1;ADM;FOXM1;MKI67;CDC20;MDK;CHEK2;STMN1;CHEK1;CA9;CA8;PHLDA2;SOX4;ABCC3;EPHA7;ABCC1;CXADR;S100A2;MSX2;TNNC1;KIF22;MMP9;NME1;VAMP8;MMP12;CCNA2;PKM;MYCN;TRAF4;ESPL1;CCNE1;JTB;BIRC5;XPR1;DTYMK;PCNA;CDCA5;TGFA;MST1R;TYMS;AGPAT2;AURKB;SKA1;AURKA;RECQL4;HSD11B2;CCNB1;ERBB3;NSD2;SPP1;E2F1;E2F2;PRAME;E2F3;ECT2;PROM1;SLC19A1;MICB;CDKN2A;BNIP3;IDH1;PLK1;IDH2;HMGA1;TNFRSF10B;NDC80;TBX18;RAD51;CDK5;GNAS;CDK1;SDC1;ALPL;PTPN6;EZH2;CDKN3
Congenital contractural arachnodactyly	24/212	2.09859814875158e-05	0.000939286624546702	24	0.113207547169811	FBN2;ABCC3;NQO1;RNF43;DNMT1;CDKN2A;IDH1;PLK1;IDH2;FOXM1;SLC7A5;CCNB1;PKM;SOX17;CDH1;POLD1;SPP1;EIF4EBP1;CDK1;GNAS;F2RL1;BIRC5;SFN;TMSB10
